clc_quartier;clc_secteur;haut_tot;haut_tronc;tronc_diam;fk_stadedev;fk_port;fk_pied;fk_situation;age_estim;fk_prec_estim;feuillage;remarquable
Quartier Remicourt;Parc des Champs-Elysées;25;13;300;Adulte;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;24;10;250;Adulte;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;23;10;170;Adulte;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;25;7;190;Adulte;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;25;9;210;Adulte;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;27;16;260;Adulte;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;26;11;225;Adulte;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;26;13;380;Adulte;semi libre;gazon;Groupe;200;50;Feuillu;Oui
Quartier Remicourt;Parc des Champs-Elysées;25;8;235;Adulte;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;24;8;200;Adulte;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;24;10;205;Adulte;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;24;8;275;Adulte;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;24;12;310;Adulte;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;25;14;205;Adulte;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;27;9;255;Adulte;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;23;4;255;Adulte;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;22;10;180;Adulte;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;24;8;230;Adulte;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;22;13;190;Adulte;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;23;10;245;Adulte;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;24;13;190;Adulte;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;25;9;215;Adulte;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;25;7;175;Adulte;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;25;6;260;Adulte;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;27;10;225;Adulte;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;25;14;210;Adulte;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;25;14;235;Adulte;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;25;15;215;Adulte;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;24;7;245;Adulte;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;24;7;285;Adulte;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;22;4;215;Adulte;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;24;7;210;Adulte;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;24;10;315;Adulte;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;22;10;195;Adulte;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;25;12;225;Adulte;semi libre;gazon;Groupe;80;20;Feuillu;Oui
Quartier Remicourt;Parc des Champs-Elysées;25;12;185;Adulte;semi libre;gazon;Groupe;80;20;Feuillu;Oui
Quartier Remicourt;Parc des Champs-Elysées;24;12;225;Adulte;semi libre;gazon;Groupe;80;20;Feuillu;Oui
Quartier Remicourt;Parc des Champs-Elysées;24;12;235;Adulte;semi libre;gazon;Groupe;80;20;Feuillu;Oui
Quartier Remicourt;Parc des Champs-Elysées;19;8;215;Adulte;semi libre;gazon;Groupe;130;30;Feuillu;Oui
Quartier Remicourt;Parc des Champs-Elysées;25;12;270;Senescent;semi libre;gazon;Groupe;130;30;Feuillu;Oui
Quartier Remicourt;Parc des Champs-Elysées;25;8;240;Senescent;semi libre;gazon;Groupe;130;30;Feuillu;Oui
Quartier Remicourt;Parc des Champs-Elysées;22;10;160;Senescent;semi libre;gazon;Groupe;80;20;Feuillu;Oui
Quartier Remicourt;Parc des Champs-Elysées;24;10;170;Senescent;semi libre;gazon;Groupe;80;20;Feuillu;Oui
Quartier Remicourt;Parc des Champs-Elysées;25;10;290;Senescent;semi libre;gazon;Groupe;130;30;Feuillu;Oui
Quartier Remicourt;Parc des Champs-Elysées;24;9;170;Senescent;semi libre;gazon;Groupe;80;20;Feuillu;Oui
Quartier Remicourt;Parc des Champs-Elysées;22;6;180;Senescent;semi libre;gazon;Groupe;80;20;Feuillu;Oui
Quartier Remicourt;Parc des Champs-Elysées;25;10;260;Senescent;semi libre;gazon;Groupe;130;30;Feuillu;Oui
Quartier Remicourt;Parc des Champs-Elysées;25;8;175;Senescent;semi libre;gazon;Groupe;80;20;Feuillu;Oui
Quartier Remicourt;Parc des Champs-Elysées;25;6;190;Senescent;semi libre;gazon;Groupe;80;20;Feuillu;Oui
Quartier Remicourt;Parc des Champs-Elysées;30;13;210;Senescent;semi libre;gazon;Groupe;80;20;Feuillu;Oui
Quartier Remicourt;Parc des Champs-Elysées;30;6;270;Senescent;semi libre;gazon;Groupe;130;30;Feuillu;Oui
Quartier Remicourt;Parc des Champs-Elysées;28;9;235;Senescent;semi libre;gazon;Groupe;130;30;Feuillu;Oui
Quartier Remicourt;Parc des Champs-Elysées;24;11;215;Senescent;semi libre;gazon;Groupe;130;30;Feuillu;Oui
Quartier Remicourt;Parc des Champs-Elysées;22;11;195;Adulte;réduit relâché;gazon;Groupe;80;20;Feuillu;Oui
Quartier Remicourt;Parc des Champs-Elysées;21;11;245;Adulte;réduit relâché;gazon;Groupe;130;30;Feuillu;Oui
Quartier Remicourt;Parc des Champs-Elysées;24;9;180;Adulte;semi libre;gazon;Groupe;80;20;Feuillu;Oui
Quartier Remicourt;Parc des Champs-Elysées;24;12;240;Senescent;semi libre;gazon;Groupe;130;30;Feuillu;Oui
Quartier Remicourt;Parc des Champs-Elysées;24;12;275;Senescent;semi libre;gazon;Groupe;130;30;Feuillu;Oui
Quartier Remicourt;Parc des Champs-Elysées;21;12;195;Senescent;semi libre;gazon;Groupe;80;20;Feuillu;Oui
Quartier Remicourt;Parc des Champs-Elysées;22;12;265;Senescent;semi libre;gazon;Groupe;130;30;Feuillu;Oui
Quartier Remicourt;Parc des Champs-Elysées;27;12;195;Senescent;semi libre;gazon;Groupe;80;20;Feuillu;Oui
Quartier Remicourt;Parc des Champs-Elysées;27;12;265;Senescent;semi libre;gazon;Groupe;130;30;Feuillu;Oui
Quartier Remicourt;Parc des Champs-Elysées;26;6;245;Adulte;semi libre;gazon;Groupe;130;30;Feuillu;Oui
Quartier Remicourt;Parc des Champs-Elysées;18;4;115;Adulte;semi libre;gazon;Groupe;50;10;Conifère;Oui
Quartier Remicourt;Parc des Champs-Elysées;20;4;150;Adulte;semi libre;gazon;Groupe;50;10;Conifère;Oui
Quartier Remicourt;Parc des Champs-Elysées;12;2;130;Adulte;semi libre;gazon;Groupe;50;10;Conifère;Non
Quartier Remicourt;Parc des Champs-Elysées;26;10;285;Senescent;semi libre;gazon;Groupe;130;30;Feuillu;Oui
Quartier Remicourt;Parc des Champs-Elysées;24;8;175;Senescent;semi libre;gazon;Groupe;80;20;Feuillu;Oui
Quartier Remicourt;Parc des Champs-Elysées;28;9;260;Senescent;semi libre;gazon;Groupe;130;30;Feuillu;Oui
Quartier Remicourt;Parc des Champs-Elysées;28;11;220;Senescent;semi libre;gazon;Groupe;130;30;Feuillu;Oui
Quartier Remicourt;Parc des Champs-Elysées;29;12;280;Senescent;semi libre;gazon;Groupe;130;30;Feuillu;Oui
Quartier Remicourt;Parc des Champs-Elysées;22;7;240;Senescent;semi libre;gazon;Groupe;80;20;Feuillu;Oui
Quartier Remicourt;Parc des Champs-Elysées;26;10;290;Senescent;semi libre;gazon;Groupe;130;30;Feuillu;Oui
Quartier Remicourt;Parc des Champs-Elysées;26;11;320;Senescent;semi libre;gazon;Groupe;130;30;Feuillu;Oui
Quartier Remicourt;Parc des Champs-Elysées;21;10;120;Adulte;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;21;8;115;Adulte;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;23;10;125;Adulte;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;22;8;130;Adulte;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;24;8;160;Adulte;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;23;8;140;Adulte;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;23;8;165;Adulte;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;23;8;175;Adulte;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;23;8;115;Adulte;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;23;8;105;Adulte;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;27;8;195;Adulte;semi libre;gazon;Groupe;80;20;Feuillu;Oui
Quartier Remicourt;Parc des Champs-Elysées;23;8;115;Adulte;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;23;6;170;Adulte;réduit relâché;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;23;10;145;Adulte;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;23;10;165;Adulte;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;22;10;140;Adulte;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;21;6;155;Adulte;réduit relâché;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;21;9;170;Adulte;semi libre;Bande de terre;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;25;9;250;Senescent;semi libre;Bande de terre;Groupe;130;30;Feuillu;Oui
Quartier Remicourt;Parc des Champs-Elysées;24;9;190;Adulte;semi libre;Bande de terre;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;20;8;180;Senescent;réduit relâché;gazon;Groupe;80;20;Feuillu;Oui
Quartier Remicourt;Parc des Champs-Elysées;20;6;195;Senescent;réduit relâché;gazon;Groupe;80;20;Feuillu;Oui
Quartier Remicourt;Parc des Champs-Elysées;20;6;185;Senescent;réduit relâché;gazon;Groupe;80;20;Feuillu;Oui
Quartier Remicourt;Parc des Champs-Elysées;20;6;175;Senescent;réduit relâché;gazon;Groupe;80;20;Feuillu;Oui
Quartier Remicourt;Parc des Champs-Elysées;20;6;215;Senescent;réduit relâché;gazon;Groupe;80;20;Feuillu;Oui
Quartier Remicourt;Parc des Champs-Elysées;20;6;170;Senescent;réduit relâché;gazon;Groupe;80;20;Feuillu;Oui
Quartier Remicourt;Parc des Champs-Elysées;20;6;160;Adulte;réduit relâché;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;19;8;160;Senescent;réduit relâché;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;19;6;130;Adulte;réduit relâché;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;19;6;175;Senescent;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;21;8;170;Senescent;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;19;8;150;Senescent;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;19;5;120;Adulte;réduit relâché;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;19;8;135;Senescent;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;19;6;150;Senescent;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;19;8;140;Senescent;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;19;7;115;Adulte;réduit relâché;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;22;8;240;Senescent;semi libre;gazon;Groupe;130;30;Feuillu;Oui
Quartier Remicourt;Parc des Champs-Elysées;19;8;180;Senescent;semi libre;gazon;Groupe;130;30;Feuillu;Oui
Quartier Remicourt;Parc des Champs-Elysées;19;8;130;Senescent;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;19;6;140;Adulte;réduit relâché;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;19;7;155;Adulte;réduit relâché;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;19;7;140;Adulte;réduit relâché;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;19;6;145;Adulte;réduit relâché;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;19;7;145;Adulte;réduit relâché;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;19;7;160;Senescent;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;20;8;165;Senescent;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;20;7;150;Senescent;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;19;8;145;Senescent;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;19;6;145;Adulte;réduit relâché;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;19;6;115;Adulte;réduit relâché;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;20;8;165;Senescent;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;20;8;170;Senescent;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;19;8;165;Senescent;semi libre;gazon;Groupe;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;20;8;190;Senescent;semi libre;gazon;Groupe;80;20;Feuillu;Oui
Quartier Remicourt;Parc des Champs-Elysées;15;5;180;Adulte;tête de chat relaché;Revetement non permeable;Alignement;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;15;5;208;Adulte;tête de chat relaché;Bande de terre;Alignement;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;15;4;136;Adulte;tête de chat relaché;Revetement non permeable;Alignement;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;15;4;142;Adulte;tête de chat relaché;Revetement non permeable;Alignement;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;15;5;195;Adulte;tête de chat relaché;Revetement non permeable;Alignement;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;15;5;136;Adulte;tête de chat relaché;Revetement non permeable;Alignement;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;15;5;148;Adulte;tête de chat relaché;Revetement non permeable;Alignement;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;15;5;160;Adulte;tête de chat relaché;Revetement non permeable;Alignement;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;15;5;131;Adulte;tête de chat relaché;Revetement non permeable;Alignement;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;15;5;140;Adulte;tête de chat relaché;Revetement non permeable;Alignement;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;15;5;152;Adulte;tête de chat relaché;Revetement non permeable;Alignement;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;15;5;180;Adulte;tête de chat relaché;Revetement non permeable;Alignement;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;15;5;190;Adulte;tête de chat relaché;Revetement non permeable;Alignement;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;15;5;192;Adulte;tête de chat relaché;Revetement non permeable;Alignement;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;13;5;120;Adulte;tête de chat relaché;Revetement non permeable;Alignement;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;15;5;180;Adulte;tête de chat relaché;Revetement non permeable;Alignement;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;15;5;170;Adulte;tête de chat relaché;Revetement non permeable;Alignement;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;15;5;153;Adulte;tête de chat relaché;Revetement non permeable;Alignement;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;15;5;144;Adulte;tête de chat relaché;Revetement non permeable;Alignement;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;15;5;190;Adulte;tête de chat relaché;Revetement non permeable;Alignement;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;15;5;190;Adulte;tête de chat relaché;Revetement non permeable;Alignement;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;15;5;165;Adulte;tête de chat relaché;Revetement non permeable;Alignement;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;15;5;180;Adulte;tête de chat relaché;Revetement non permeable;Alignement;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;15;5;169;Adulte;tête de chat relaché;Revetement non permeable;Alignement;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;15;5;157;Adulte;tête de chat relaché;Revetement non permeable;Alignement;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;15;5;173;Adulte;tête de chat relaché;Revetement non permeable;Alignement;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;15;5;170;Adulte;tête de chat relaché;Revetement non permeable;Alignement;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;15;5;160;Adulte;tête de chat relaché;Revetement non permeable;Alignement;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;15;5;154;Adulte;tête de chat relaché;Revetement non permeable;Alignement;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;15;5;164;Adulte;tête de chat relaché;Revetement non permeable;Alignement;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;15;5;158;Adulte;tête de chat relaché;Revetement non permeable;Alignement;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;15;5;154;Adulte;tête de chat relaché;Revetement non permeable;Alignement;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;15;5;155;Adulte;tête de chat relaché;Revetement non permeable;Alignement;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;15;5;160;Adulte;tête de chat relaché;Revetement non permeable;Alignement;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;15;5;189;Adulte;tête de chat relaché;Revetement non permeable;Alignement;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;15;5;148;Adulte;tête de chat relaché;Revetement non permeable;Alignement;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;15;5;167;Adulte;tête de chat relaché;Revetement non permeable;Alignement;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;15;5;154;Adulte;tête de chat relaché;Revetement non permeable;Alignement;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;15;5;157;Adulte;tête de chat relaché;Revetement non permeable;Alignement;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;15;5;154;Adulte;tête de chat relaché;Revetement non permeable;Alignement;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;14;5;125;Adulte;tête de chat relaché;Revetement non permeable;Alignement;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;15;5;153;Adulte;tête de chat relaché;Revetement non permeable;Alignement;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;14;5;107;Adulte;tête de chat relaché;Revetement non permeable;Alignement;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;15;5;147;Adulte;tête de chat relaché;Revetement non permeable;Alignement;80;20;Feuillu;Non
Quartier Remicourt;Parc des Champs-Elysées;15;5;155;Adulte;tête de chat relaché;Revetement non permeable;Alignement;80;20;Feuillu;Non
